sku_id,part_name,category,aircraft_type,unit_cost_usd,lead_time_days,month_index,monthly_demand,annual_demand,holding_cost_pct,reorder_cost_usd,safety_stock,eoq,abc_class,aog_critical
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,9,4,48,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,10,4,48,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,11,2,24,0.25,1500.0,2,2,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,12,4,48,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,13,3,36,0.25,1500.0,2,2,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,14,5,60,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,15,5,60,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,16,3,36,0.25,1500.0,2,2,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,17,3,36,0.25,1500.0,2,2,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,18,1,12,0.25,1500.0,2,1,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,19,1,12,0.25,1500.0,2,1,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,20,1,12,0.25,1500.0,2,1,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,21,1,12,0.25,1500.0,2,1,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,22,1,12,0.25,1500.0,2,1,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,23,6,72,0.25,1500.0,2,3,A,True
MRO-0107,Engine Component [A350-900] #107,Engine Component,A350-900,58968.96,35,24,5,60,0.25,1500.0,2,3,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,1,0,0,0.25,1500.0,3,1,C,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,2,6,72,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,3,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,4,4,48,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,5,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,6,5,60,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,7,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,8,4,48,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,9,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,10,1,12,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,11,4,48,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,12,1,12,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,13,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,14,0,0,0.25,1500.0,3,1,C,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,15,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,16,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,17,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,18,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,19,2,24,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,20,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,21,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,22,7,84,0.25,1500.0,3,2,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,23,3,36,0.25,1500.0,3,1,A,True
MRO-0108,Engine Component [B737-800] #108,Engine Component,B737-800,241899.08,45,24,5,60,0.25,1500.0,3,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,1,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,2,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,3,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,4,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,5,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,6,7,84,0.25,1500.0,4,2,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,7,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,8,7,84,0.25,1500.0,4,2,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,9,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,10,2,24,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,11,5,60,0.25,1500.0,4,2,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,12,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,13,2,24,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,14,1,12,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,15,7,84,0.25,1500.0,4,2,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,16,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,17,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,18,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,19,1,12,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,20,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,21,3,36,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,22,2,24,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,23,4,48,0.25,1500.0,4,1,A,True
MRO-0109,Engine Component [A320neo] #109,Engine Component,A320neo,160330.97,110,24,4,48,0.25,1500.0,4,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,1,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,2,6,72,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,3,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,4,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,5,0,0,0.25,1500.0,2,1,C,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,6,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,7,6,72,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,8,5,60,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,9,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,10,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,11,2,24,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,12,6,72,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,13,2,24,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,14,3,36,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,15,2,24,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,16,6,72,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,17,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,18,2,24,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,19,4,48,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,20,0,0,0.25,1500.0,2,1,C,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,21,1,12,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,22,1,12,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,23,1,12,0.25,1500.0,2,1,A,True
MRO-0110,Engine Component [A320neo] #110,Engine Component,A320neo,231794.4,44,24,2,24,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,1,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,2,2,24,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,3,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,4,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,5,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,6,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,7,2,24,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,8,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,9,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,10,2,24,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,11,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,12,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,13,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,14,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,15,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,16,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,17,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,18,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,19,4,48,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,20,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,21,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,22,0,0,0.25,1500.0,2,1,C,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,23,1,12,0.25,1500.0,2,1,A,True
MRO-0111,Engine Component [B787-9] #111,Engine Component,B787-9,220484.25,39,24,1,12,0.25,1500.0,2,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,1,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,2,0,0,0.25,1500.0,4,1,C,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,3,0,0,0.25,1500.0,4,1,C,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,4,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,5,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,6,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,7,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,8,5,60,0.25,1500.0,4,2,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,9,3,36,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,10,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,11,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,12,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,13,4,48,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,14,0,0,0.25,1500.0,4,1,C,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,15,5,60,0.25,1500.0,4,2,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,16,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,17,0,0,0.25,1500.0,4,1,C,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,18,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,19,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,20,2,24,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,21,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,22,1,12,0.25,1500.0,4,1,A,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,23,0,0,0.25,1500.0,4,1,C,True
MRO-0112,Engine Component [B787-9] #112,Engine Component,B787-9,166929.16,108,24,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,1,0,0,0.25,1500.0,4,1,C,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,2,6,72,0.25,1500.0,4,3,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,3,4,48,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,4,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,5,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,6,2,24,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,7,4,48,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,8,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,9,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,10,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,11,5,60,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,12,3,36,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,13,0,0,0.25,1500.0,4,1,C,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,14,3,36,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,15,0,0,0.25,1500.0,4,1,C,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,16,3,36,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,17,2,24,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,18,3,36,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,19,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,20,1,12,0.25,1500.0,4,1,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,21,0,0,0.25,1500.0,4,1,C,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,22,5,60,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,23,4,48,0.25,1500.0,4,2,A,True
MRO-0113,Engine Component [B777-300ER] #113,Engine Component,B777-300ER,81838.1,100,24,1,12,0.25,1500.0,4,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,1,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,2,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,3,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,4,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,5,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,6,3,36,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,7,3,36,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,8,2,24,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,9,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,10,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,11,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,12,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,13,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,14,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,15,2,24,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,16,2,24,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,17,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,18,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,19,1,12,0.25,1500.0,2,1,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,20,2,24,0.25,1500.0,2,2,A,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,21,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,22,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,23,0,0,0.25,1500.0,2,1,C,True
MRO-0114,Engine Component [B737-800] #114,Engine Component,B737-800,58425.2,30,24,2,24,0.25,1500.0,2,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,1,1,12,0.25,1500.0,3,1,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,2,5,60,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,3,6,72,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,4,5,60,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,5,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,6,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,7,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,8,1,12,0.25,1500.0,3,1,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,9,3,36,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,10,3,36,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,11,3,36,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,12,5,60,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,13,7,84,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,14,2,24,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,15,1,12,0.25,1500.0,3,1,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,16,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,17,3,36,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,18,3,36,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,19,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,20,2,24,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,21,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,22,5,60,0.25,1500.0,3,3,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,23,4,48,0.25,1500.0,3,2,A,True
MRO-0115,Engine Component [B787-9] #115,Engine Component,B787-9,67486.37,76,24,3,36,0.25,1500.0,3,2,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,1,2,24,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,2,3,36,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,3,0,0,0.25,1500.0,4,1,C,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,4,0,0,0.25,1500.0,4,1,C,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,5,3,36,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,6,0,0,0.25,1500.0,4,1,C,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,7,0,0,0.25,1500.0,4,1,C,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,8,3,36,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,9,2,24,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,10,0,0,0.25,1500.0,4,1,C,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,11,3,36,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,12,1,12,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,13,2,24,0.25,1500.0,4,1,A,True
MRO-0116,Engine Component [B737-800] #116,Engine Component,B737-800,115258.32,115,14,2,24,0.25,1500.0,4,1,A,True
